xs_euler_cromer,vs_euler_cromer,xs_leapfrog,vs_leapfrog,xs_verlet,vs_verlet,xs_velocity_verlet,vs_velocity_verlet,xs_beeman,vs_beeman,xs_euler,vs_euler
1.0,0.0,1.0,0.0,1.0,-0.004999999999999449,1.0,0.0,1.0,0.0,1.0,0.0
0.9999,-0.01,0.99995,-0.00999975,0.9999,-0.014999500000001387,0.99995,-0.00999975,0.99995,-0.009999833333333333,1.0,-0.01
0.99970001,-0.019999000000000003,0.999800005,-0.019998500025,0.99970001,-0.024997500050005783,0.999800005,-0.019998500025,0.999800005,-0.019998750016666664,0.9999,-0.02
0.999400049999,-0.029996000100000003,0.9995500299995,-0.0299952501999975,0.9994000499989999,-0.03499300035000319,0.9995500299995,-0.0299952501999975,0.9995500299994999,-0.02999566682499833,0.9997,-0.029999
0.9990001499930001,-0.03999000059999,0.9992000999960001,-0.039989000849975004,0.9990001499929999,-0.04498500134996197,0.9992000999960001,-0.039989000849975004,0.999200099996,-0.039989584066647495,0.99940001,-0.039996000000000004
0.9985003499720009,-0.04998000209992,0.9987502499825006,-0.049978752599867504,0.9985003499720007,-0.054972503849787246,0.9987502499825006,-0.049978752599867504,0.9987502499825005,-0.049979502349889994,0.99900005,-0.0499900001
0.9979006999160045,-0.059965005599640006,0.9982005249440028,-0.05996350647450002,0.9979006999160042,-0.06495450909922984,0.9982005249440028,-0.05996350647450002,0.9982005249440027,-0.059964422682897506,0.998500149999,-0.0599800006
0.9972012597900165,-0.06994401259880005,0.9975509798530106,-0.06994226399848509,0.9972012597900161,-0.07493001889776196,0.9975509798530106,-0.06994226399848509,0.9975509798530104,-0.06994334657363672,0.997900349993,-0.06996500209999
0.9964020995380495,-0.07991602519670021,0.996801679664033,-0.0799140272960703,0.9964020995380489,-0.0848980356944029,0.996801679664033,-0.0799140272960703,0.9968016796640329,-0.07991527612971859,0.9972006999720001,-0.07994400559992
0.9955032990761287,-0.0898800461920807,0.9959526993070891,-0.08987779919092592,0.995503299076128,-0.09485756268747259,0.9959526993070891,-0.08987779919092592,0.995952699307089,-0.08987921415818748,0.9964012599160009,-0.08991601259964001
0.9945049482843002,-0.09983507918284198,0.9950041236802144,-0.09983258330586244,0.9945049482842995,-0.10480760392427291,0.9950041236802144,-0.09983258330586244,0.9950041236802144,-0.09983416426524054,0.9955020997900045,-0.09988002519880002
0.9934071469976434,-0.10978012866568498,0.9939560476409718,-0.10977738416246836,0.9934071469976425,-0.11474716440068033,0.9939560476409718,-0.10977738416246836,0.9939560476409717,-0.10977913095586708,0.9945032995380165,-0.10983504619670006
0.9922100049962869,-0.11971420013566142,0.992808575996965,-0.11971120728065805,0.9922100049962859,-0.12467525016064962,0.992808575996965,-0.11971120728065805,0.9928085759969649,-0.11971311973339804,0.9934049490760495,-0.11978007919208022
0.9909136419944307,-0.12963630018562428,0.9915618234953586,-0.12963305927811966,0.9909136419944296,-0.13459086839560097,0.9915618234953586,-0.12963305927811966,0.9915618234953585,-0.12963513719895567,0.9922071482841287,-0.1297141286828407
0.989518187628375,-0.1395454366055686,0.9902159148114026,-0.13954194796965347,0.9895181876283738,-0.14449302754371285,0.9902159148114026,-0.13954194796965347,0.9902159148114025,-0.1395441911507934,0.9909100069973003,-0.139636200165682
0.9880237814435564,-0.14944061848185233,0.9887709845359655,-0.1494368824663903,0.9880237814435553,-0.15438073738907043,0.9887709845359655,-0.1494368824663903,0.9887709845359653,-0.14943929068351602,0.9895136449956434,-0.14954530023565502
0.9864305728805935,-0.1593208562962879,0.9872271771620748,-0.1593168732748805,0.9864305728805924,-0.16425300916068641,0.9872271771620748,-0.1593168732748805,0.9872271771620746,-0.15931944628717032,0.9880181919932869,-0.15944043668561145
0.9847387212603426,-0.16918516202509382,0.9855846470704678,-0.1691809323960432,0.9847387212603416,-0.17410885563138856,0.9855846470704678,-0.1691809323960432,0.9855846470704678,-0.16918366994619588,0.9864237876264308,-0.16932061860554432
0.9829483957679656,-0.17903254923769724,0.9838435585141538,-0.17902807342396632,0.9829483957679647,-0.18394729121652964,0.9838435585141538,-0.17902807342396632,0.9838435585141538,-0.17903097523822684,0.9847305814403754,-0.17918485648180862
0.9810597754360117,-0.1888620331953769,0.9820040856019884,-0.18885731164454703,0.981059775436011,-0.19376733207254748,0.9820040856019884,-0.18885731164454703,0.9820040856019885,-0.18886037743273396,0.9829387328755573,-0.1890321622962124
0.9790730491265144,-0.198672630949737,0.9800664122812628,-0.19866766413396328,0.9790730491265137,-0.20356799619535848,0.9800664122812628,-0.19866766413396328,0.9800664122812629,-0.1986708935894978,0.9810484112525952,-0.19886154962496796
0.9769884155121044,-0.20846336144100214,0.978030732319309,-0.20845814985696615,0.9769884155121038,-0.21334830351855127,0.978030732319309,-0.20845814985696615,0.9780307323193091,-0.2084615426569027,0.9790597957563455,-0.2086720337374939
0.9748060830561431,-0.21823324559612317,0.9758972492841234,-0.2182277897649833,0.9748060830561427,-0.2231072760113917,0.9758972492841234,-0.2182277897649833,0.9758972492841236,-0.21823134557004192,0.9769730754189706,-0.21846263169505736
0.9725262699918763,-0.2279813064266846,0.9736661765240093,-0.22797560689402396,0.972526269991876,-0.23284393777663337,0.9736661765240093,-0.22797560689402396,0.9736661765240096,-0.22797932534862414,0.97478844910202,-0.22823236244924708
0.9701492043006102,-0.23770656912660337,0.9713377371462428,-0.23770062646237522,0.97014920430061,-0.2425573151480953,0.9713377371462428,-0.23770062646237522,0.971337737146243,-0.23770450719467148,0.9725061254775276,-0.2379802469402673
0.9676751236889142,-0.24740806116960948,0.9689121639947618,-0.24740187596808025,0.9676751236889141,-0.2522464367880395,0.9689121639947618,-0.24740187596808025,0.968912163994762,-0.24740591858999936,0.9701263230081248,-0.24770530819504255
0.9651042755648492,-0.2570848124064986,0.9663896996268813,-0.2570783852861885,0.9651042755648492,-0.26191033378430983,0.9663896996268813,-0.2570783852861885,0.9663896996268814,-0.25708258939346823,0.9676492699261744,-0.2574065714251238
0.9624369170132278,-0.2667358551621471,0.963770596289038,-0.26672918676576807,0.9624369170132279,-0.27154803974720476,0.963770596289038,-0.26672918676576807,0.9637705962890382,-0.26673355193799775,0.9650752042119232,-0.26708306412438554
0.9596733147699049,-0.27636022433227936,0.9610551158915659,-0.27635331532667107,0.9596733147699051,-0.28115859090612205,0.9610551158915659,-0.27635331532667107,0.961055115891566,-0.27635784112733347,0.9624043735706793,-0.2767338161665048
0.9568137451951051,-0.2859569574799784,0.9582435299825046,-0.2859498085560414,0.9568137451951054,-0.29074102620594844,0.9582435299825046,-0.2859498085560414,0.9582435299825047,-0.28595449453255645,0.9596370354090142,-0.2863578599022116
0.9538584942457858,-0.29552509493192947,0.9553361197204451,-0.29551770680455614,0.9538584942457862,-0.30029438740315495,0.9553361197204451,-0.29551770680455614,0.9553361197204452,-0.2955225524883262,0.9567734568099922,-0.29595423025630174
0.950807857447042,-0.3050636798743873,0.9523331758464134,-0.30505605328239044,0.9508078574470423,-0.30981771916162026,0.9523331758464134,-0.30505605328239044,0.9523331758464136,-0.3050610581888471,0.9538139145074291,-0.30552196482440164
0.9476621398625534,-0.31457175844885776,0.9492349986547972,-0.3145638941548965,0.9476621398625538,-0.31931006914817095,0.9492349986547972,-0.3145638941548965,0.9492349986547974,-0.31456905778354916,0.9507586948591851,-0.3150601039694759
0.9444216560640786,-0.3240483798474833,0.9460418979633155,-0.32404027863798707,0.9444216560640789,-0.3287704881278053,0.9460418979633155,-0.32404027863798707,0.9460418979633157,-0.32404560047247283,0.9476080938194903,-0.32456769091806775
0.9410867300999973,-0.33349259640812406,0.9427541930820376,-0.33348425909321383,0.9410867300999977,-0.3381980300586229,0.9427541930820376,-0.33348425909321383,0.9427541930820377,-0.33348973860134923,0.9443624169103096,-0.33404377185626266
0.9376576954629061,-0.34290346370912406,0.9393722127814513,-0.3428948911225313,0.9376576954629064,-0.347591752186438,0.9393722127814513,-0.3428948911225313,0.9393722127814514,-0.34290052775636554,0.941021979191747,-0.34348739602536577
0.9341348950562686,-0.3522800406637531,0.935896295259587,-0.3522712336627365,0.9341348950562689,-0.3569507151390372,0.935896295259587,-0.3522712336627365,0.9358962952595871,-0.3522770268586062,0.9375871052314934,-0.35289761581728324
0.9305186811601254,-0.36162138961431584,0.9323267881081966,-0.3616123490795754,0.9305186811601257,-0.36627398302012115,0.9323267881081966,-0.3616123490795754,0.9323267881081967,-0.361618298258161,0.9340581290733205,-0.36227348686959815
0.9268094153958663,-0.3709265764259171,0.9286640482779954,-0.37091730326150635,0.9268094153958665,-0.37556062350290187,0.9286640482779954,-0.37091730326150635,0.9286640482779955,-0.37092340782788996,0.9304353942046245,-0.3716140681603314
0.9230074686900674,-0.38019467057987577,0.9249084420429664,-0.3801851657131112,0.9230074686900677,-0.3848097079233337,0.9249084420429664,-0.3801851657131112,0.9249084420429665,-0.3801914250568362,0.9267192535230212,-0.38091842210237764
0.9191132212373997,-0.38942474526677645,0.9210603449637331,-0.3894150096481447,0.9191132212373998,-0.39402031137297233,0.9210603449637331,-0.3894150096481447,0.9210603449637332,-0.38942142314327666,0.9229100693019974,-0.39018561463760787
0.9151270624626082,-0.39861587747915045,0.9171201418500036,-0.39860591208221335,0.9151270624626082,-0.40319151279147314,0.9171201418500036,-0.39860591208221335,0.9171201418500036,-0.3986124790874028,0.9190082131556213,-0.39941471533062783
0.9110493909815705,-0.4077671481037765,0.9130882267220889,-0.40775695392507383,0.9110493909815703,-0.41232239505869517,0.9130882267220889,-0.40775695392507383,0.913088226722089,-0.4077636737836203,0.915014066002315,-0.40860479746218403
0.9068806145614345,-0.41687764201359223,0.908965002771502,-0.4168672200725418,0.9068806145614343,-0.42141204508641117,0.908965002771502,-0.4168672200725418,0.9089650027715022,-0.41687409211245935,0.9109280180276932,-0.4177549381222072
0.9026211500798424,-0.42594644815920657,0.9047508823206382,-0.4259357994980025,0.9026211500798421,-0.4304595539096179,0.9047508823206382,-0.4259357994980025,0.9047508823206382,-0.4259428230320872,0.9067504686464711,-0.42686421830248417
0.8982714234832424,-0.434972659660005,0.9004462867815421,-0.4349617853435134,0.898271423483242,-0.43946401677742997,0.9004462867815421,-0.4349617853435134,0.9004462867815421,-0.4349689596694118,0.9024818264634463,-0.4359317229889489
0.8938318697442941,-0.4439553738948374,0.8960516466137679,-0.44394427501048994,0.8938318697442935,-0.44842453324356324,0.8960516466137679,-0.44394427501048994,0.8960516466137679,-0.44395159941076945,0.8981225092335569,-0.44495654125358336
0.8893029328183713,-0.45289369259228035,0.8915674012813324,-0.4528823702499654,0.8893029328183707,-0.4573402072563737,0.8915674012813324,-0.4528823702499654,0.8915674012813323,-0.45288984399218607,0.893672943821021,-0.4539377663459189
0.8846850655991666,-0.46178672192046405,0.8869939992087686,-0.4617751772524159,0.884685065599166,-0.46621014724846366,0.8869939992087686,-0.4617751772524159,0.8869939992087685,-0.46178279958920343,0.8891335661575618,-0.46287449578412915
0.8799787298734021,-0.4706335725764557,0.882331897736284,-0.47062180673714116,0.8799787298734014,-0.4750334662258271,0.882331897736284,-0.47062180673714116,0.882331897736284,-0.4706295769062619,0.8845048211997205,-0.4717658314457048
0.8751843962746502,-0.47943335987518976,0.8775815630740258,-0.4794213740411927,0.8751843962746495,-0.4838092818565676,0.8775815630740258,-0.4794213740411927,0.8775815630740257,-0.4794292912656297,0.8797871628852635,-0.480610879657702
0.8703025442362708,-0.48818520383793623,0.8727434702554602,-0.48817299920784013,0.8703025442362701,-0.4925367165591221,0.8727434702554602,-0.48817299920784013,0.8727434702554601,-0.48818106269587097,0.8749810540886864,-0.48940875128655464
0.8653336619434678,-0.49688822928029897,0.8678181030898691,-0.4968758070745668,0.8653336619434671,-0.5012148975900188,0.8678181030898691,-0.4968758070745668,0.867818103089869,-0.49688401601984267,0.8700869665758209,-0.4981585618274415
0.8602782462844705,-0.5055415658997336,0.8628059541139689,-0.505528927360586,0.8602782462844697,-0.5098429571311569,0.8628059541139689,-0.505528927360586,0.8628059541139689,-0.5055372809422124,0.8651053809575464,-0.5068594314931997
0.8551368028008447,-0.5141443483625784,0.8577075245426573,-0.5141314947538691,0.8551368028008439,-0.518420032376582,0.8577075245426573,-0.5141314947538691,0.8577075245426573,-0.5141399921364879,0.8600367866426144,-0.5155104853027751
0.8499098456369388,-0.5226957163905869,0.8525233242188915,-0.5226826489976768,0.849909845636938,-0.5269452656187723,0.8525233242188915,-0.5226826489976768,0.8525233242188915,-0.5226912893315497,0.8548816817895867,-0.5241108531692013
0.8445978974884693,-0.5311948148469563,0.8472538715627038,-0.5311815349765848,0.8445978974884685,-0.5354178043343982,0.8472538715627038,-0.5311815349765848,0.8472538715627039,-0.5311903173976784,0.8496405732578947,-0.5326596699870971
0.8392014895502509,-0.5396407938218409,0.8418996935193598,-0.5396273028019951,0.8392014895502501,-0.5438368012695871,0.8418996935193598,-0.5396273028019951,0.8418996935193599,-0.5396362264320673,0.8443139765580236,-0.541156075719676
0.8337211614630774,-0.5480328087173434,0.8364613255066639,-0.5480191078971253,0.8337211614630767,-0.5522014145246501,0.8364613255066639,-0.5480191078971253,0.836461325506664,-0.548028171843813,0.8389024158008269,-0.5495992154852563
0.8281574612597576,-0.5563700203319741,0.8309393113614173,-0.5563561110814657,0.8281574612597571,-0.5605108076382648,0.8309393113614173,-0.5563561110814657,0.8309393113614173,-0.5563653144383743,0.8334064236459744,-0.5579882396432645
0.8225109453103119,-0.5646515949445717,0.8253342032850346,-0.5646374786546979,0.8225109453103114,-0.5687641496711193,0.8253342032850346,-0.5646374786546979,0.8253342032850345,-0.5646468205014918,0.8278265412495418,-0.5663223038797243
0.8167821782663351,-0.5728767043976748,0.8196465617883234,-0.5728623824800647,0.8167821782663347,-0.5769606152890072,0.8196465617883234,-0.5728623824800647,0.8196465617883233,-0.5728718618825592,0.8221633182107445,-0.5746005692922197
0.8109717330045317,-0.5810445261803382,0.8138769556354333,-0.5810300000671835,0.8109717330045313,-0.5850993848453612,0.8138769556354333,-0.5810300000671835,0.8138769556354332,-0.5810396160774383,0.8164173125178223,-0.5828222024743271
0.8050801905694279,-0.5891542435103835,0.8080259617869796,-0.5891395146542956,0.8050801905694275,-0.5931796444632265,0.8080259617869796,-0.5891395146542956,0.8080259617869795,-0.5891492663107096,0.810589090493079,-0.5909863755995054
0.7991081401152671,-0.5972050454160778,0.8020941653423473,-0.5971901152899423,0.7991081401152668,-0.6012005861166458,0.8020941653423473,-0.5971901152899423,0.8020941653423472,-0.5972000016173499,0.804679226737084,-0.5990922665044361
